"ser","year","pc1","dethspring","dethsummer","grecorand","V","PV","pvv","mqd_std","dethsus","dethsps","pc1.1","pc1.2"
"A21",2017,1.73881542792147,7.33173586397786,31.5853782786344,"A",162.538533059928,6.12298970005257,3.76710038215678,1.05540812840083,0.664964217404671,0.218247249916026,0.0194122325598351,-0.03158682273791
"A21",2022,4.70085697482362,14.5642178217821,-43.829679867987,"A",171.821915312751,6.06873181002791,3.53198938504532,1.81980499319366,-1.61950116216414,0.754059368772397,0.0575025461253508,0.0164703979149441
"A22",1982,-3.71822989756476,0.75773178497845,-36.6582574764312,"A",120.914412392704,5.01179782676952,4.14491351989724,-1.21904283185513,-1.40226515415202,-0.268782109505772,-0.0507625318037484,0.037760352697561
"A22",1987,-4.14721288079728,-7.81651620153585,-3.69521570830994,"A",119.281762508092,5.14189436864916,4.31071293761301,-0.736497520552281,-0.403751998090398,-0.903997794530306,-0.0562790298294719,0.0518889733331064
"A22",1997,-0.486097904857911,7.20120059936311,23.1210888431042,"A",140.081819327164,5.43226433721405,3.8779224622482,-0.0781320915517329,0.408564810531244,0.208576658668545,-0.00919899559471144,-0.0280256110310398
"A22",2002,0.694552361084466,-3.031153774115,-2.67969782106513,"A",124.640935950507,4.94059936208048,3.96386574314744,0.178330621516243,-0.372990032075159,-0.549478392105073,0.00598355270140816,-0.0341522599625936
"A22",2007,0.126356939766715,-14.0032047199849,0.908773802834425,"A",168.502956440665,6.30645074941674,3.74263507455874,0.286893580331618,-0.264288409457225,-1.362333218402,-0.00132314486572033,-0.0323996524470505
"A22",2012,-0.167737959706747,19.4880408316164,-15.7522863207842,"A",160.816432439353,6.24500065205015,3.88331003077391,0.286248529088841,-0.768983572130468,1.11883650270306,-0.00510505229732904,-0.0306210326520283
"A22",2017,2.10553560100982,4.0383723543735,19.7589667228569,"A",167.740692321813,5.15192089311269,3.07136021784664,0.602939714053199,0.306719744382057,-0.0257387137601428,0.0241280632335622,-0.0289077343763644
"A22",2022,5.33784063984357,26.0207023787226,4.26486483111692,"A",211.755516525623,5.58515533849361,2.63754891968436,1.43886672739999,-0.162626036541103,1.60280303670174,0.0656938247257799,0.0346832917475418
"A30",1982,-3.76257658261403,0.833469828977127,-51.2101300419491,"A",96.1016148230544,5.55981052584102,5.7853455803817,-1.79134220276697,-1.84306901880186,-0.263171122562461,-0.0513328071062284,0.0391623000558745
"A30",1992,-1.44102104594862,15.2658551145532,21.5052871894159,"A",103.863234870675,4.84432948630316,4.66414269913222,-0.804290163686626,0.359619108852881,0.806039555754083,-0.021478810478859,-0.0160622277108904
"A30",1997,-0.360096786301362,8.86319102936432,22.9367334624071,"A",103.428413134981,5.0477362321826,4.88041542858727,-0.934043158384867,0.402980335824337,0.331703770359027,-0.00757868675048062,-0.0291361239407206
"A30",2007,-0.12335686814651,-12.2720577605679,18.8892717005486,"A",119.404127225325,5.4431717491604,4.55861273445659,-0.600904038653804,0.280375029969931,-1.23408270553676,-0.00453433454501484,-0.0309275247536455
"A30",2012,-0.0672163836988095,14.1111232655694,-13.1629470797032,"A",147.449445612472,6.70720365391567,4.54881578296577,-0.464517954899252,-0.690547567470654,0.720492253690327,-0.00381239711690235,-0.031295832940957
"A30",2017,2.2714223796833,-3.08263859309452,30.5903443046144,"A",143.936503515304,5.45979534175347,3.79319714485975,0.0147651578239396,0.634822748034932,-0.553292600022535,0.0262612809200781,-0.0273922190244655
"A30",2022,5.32255158002816,9.77710777670215,2.18645853501129,"A",137.704912085967,6.10328740980404,4.43214938185636,-0.534022332623687,-0.225584911662568,0.399410495616876,0.0654972153692704,0.0342134764292395
"B10",1982,-3.69253021915565,-8.95032648599594,-0.171991708946785,"B",135.253289629981,4.75381200625554,3.51474778858301,-0.160431781703727,-0.297026849972593,-0.987995140730689,-0.0504320473072835,0.0369540860000034
"B10",1987,-4.56288859572601,-3.98190302355322,-2.75136926123018,"B",154.779690644525,5.18223228415094,3.34813454050164,0.854524967723984,-0.3751610961542,-0.619913821161747,-0.0616244033066821,0.066785885890591
"B10",1992,-1.75637623182848,8.94381656560662,8.53791919316901,"B",168.665511599782,5.1197063595897,3.03541981465541,0.893770426556122,-0.0331871022616261,0.337676842903135,-0.02553411413496,-0.0107347997303741
"B10",2002,0.973343118078441,-1.56923998680032,-12.1888633832446,"B",162.975028721118,5.75451473257964,3.53091806624359,1.08842035391753,-0.661040721808138,-0.441173784013907,0.00956865682129269,-0.0342007272833539
"B10",2007,1.01586270736347,-3.13582209297529,-11.9088831827744,"B",185.729584466386,6.52999449080081,3.51586125040979,1.0141175641563,-0.652559589648889,-0.557232653233253,0.0101154366226218,-0.0341611698532229
"B10",2012,0.217317161342834,19.5833933506579,-19.0152326444747,"B",192.317686594751,6.05376478156183,3.14779409463167,1.38477160327936,-0.867824414994636,1.12590061092538,-0.000153443729878154,-0.0328293970683221
"B10",2017,2.92475903666567,3.17426452996741,50.5411675535205,"B",184.765305788475,5.41622671871867,2.93140895451407,1.62390883861071,1.23917108543742,-0.0897553883977885,0.034662850491015,-0.0195841259439574
"B10",2022,6.14661367295688,62.9105449253823,55.4435868062003,"B",180.532631374599,5.57646389827936,3.08889526276743,0.682286061946247,1.38767467787787,4.3357548524854,0.0760942252423892,0.0618263168426326
"B21",1987,-4.7550060736576,-0.486464934817769,4.53085831192316,"B",133.57850676346,4.61882448688498,3.45776023313689,0.532764081080508,-0.154568588691478,-0.360957338507041,-0.0640949341415665,0.0740722300425305
"B21",2002,0.994870432661217,-1.47054144066989,-8.14915881625278,"B",132.392999420653,4.64514459216977,3.50860288119217,0.838688979947252,-0.538670396122825,-0.433861788292559,0.00984548688923654,-0.0341822526642334
"B21",2007,1.34873961952419,-3.67462365591397,-27.9704833951851,"B",193.102714954055,7.70972517729896,3.9925514144808,1.74874065330234,-1.1390959727992,-0.597149297168988,0.0143960605646402,-0.0334220553226873
"B21",2012,0.0389807536272029,13.7652564468551,-11.9831867922733,"B",180.654366578914,7.39634491812529,4.09419659108788,0.529835192537278,-0.654810387137465,0.694869012034334,-0.00244675717011008,-0.0319332919764523
"B21",2017,2.87764350433569,3.25487106289846,40.3288029308212,"B",180.572441168131,6.98974183659479,3.87087962669047,0.704448928690238,0.929819160272391,-0.0837837236974228,0.0340569692527414,-0.0202453632408137
"B22",1982,-3.69526475542175,-13.5688767774638,-9.76339927331454,"B",87.2406154102434,4.26599143344941,4.88991442046673,-1.17347571996255,-0.587568806189518,-1.3301564115301,-0.0504672120212764,0.0370396598065878
"B22",1987,-4.62828309801339,-2.19052393127885,-7.69956668012368,"B",141.52559008255,6.17807480338319,4.3653411370902,-0.452893378074927,-0.525051396215453,-0.487201063258382,-0.0624653425906676,0.0692375924770595
"B22",2007,1.0990399883916,-5.11484367290182,-13.189086260261,"B",172.475157162437,8.79066243248977,5.09677021149819,0.645281137794331,-0.691339372907156,-0.703846741203249,0.0111850531913705,-0.0340478581590488
"B22",2012,0.209144772357817,21.840131431391,-29.0470730722648,"B",182.169700307981,7.73395444412454,4.2454669635232,1.15829037741301,-1.17170791934849,1.29308908367874,-0.000258536401297377,-0.0327931113891622
"B22",2017,2.95345901455801,7.99881263176782,59.6435365361325,"B",140.836290786869,5.80896922528633,4.12462526017331,0.668344739958819,1.51489913397131,0.267667050542519,0.0350319172782064,-0.0191738620510751
"B22",2022,6.67207024937172,56.2086094289685,116.866324855336,"B",165.187019211858,5.23833510262075,3.1711542030445,0.241537173010945,3.24828610005259,3.83924780556531,0.0828513234949901,0.0818702903712079
"B23",1982,-3.80023120852132,-8.94223559670783,-10.9815185185186,"B",154.968769449979,6.21093470296735,4.00786218088422,-0.122019315148545,-0.624467952225379,-0.987395734253329,-0.0518170260090661,0.0403632999698517
"B23",1987,-4.58878314064279,-1.71921090534979,-13.8172407407408,"B",160.821798758694,4.77474521973661,2.96896643153513,0.746334755496991,-0.710367365445294,-0.452284248734544,-0.0619573936850744,0.0677531838234713
"B23",1992,-1.67493301210144,9.86037551440329,21.7290679012346,"B",154.205459538763,6.96113013391751,4.51419175088784,0.033048362972878,0.366397851736977,0.405579313351967,-0.0244867966925586,-0.0121761215153352
"B23",2002,1.19323825868697,2.59389403292181,-5.18105555555558,"B",193.854499465201,6.85393238103025,3.53560655024188,1.21430019732125,-0.448760909759169,-0.132751630567211,0.0123963939494474,-0.0338621140281675
"B23",2007,1.17355719951254,-3.51306893004115,-6.5670061728395,"B",222.899084707423,8.68749239680828,3.89750025587205,1.4207722845973,-0.490743986889753,-0.585180656184303,0.0121433057657116,-0.0339059618648482
"B23",2012,0.334462638957895,19.3851471193416,-19.0175925925926,"B",241.111467659042,7.78379178273589,3.22829596547561,1.48264824743471,-0.867895902306393,1.11121371175625,0.00135298617817175,-0.0332990776382227
"B23",2017,3.08496994384209,6.16536316872427,62.112611111111,"B",207.021691986482,6.62152687562121,3.19847007919034,1.52401107294195,1.58969209342439,0.131837545907614,0.0367230794224248,-0.0172215185540307
"B23",2022,6.69669462899017,53.4849324254617,149.898210048489,"B",206.25732985034,5.54785344754261,2.68977274726097,1.62798348765595,4.24888465424239,3.63746656990601,0.0831679802083315,0.0828561563551863
"B31",1987,-4.32997112427291,-3.34547786229761,-4.65238833625905,"B",144.866873573601,5.98212779889026,4.1293966324544,0.051048189728125,-0.432746575361285,-0.572764818076034,-0.0586292057775271,0.0582923473874661
"B31",2002,0.826858768156705,-3.07863467914957,-4.29204603081724,"B",137.064395473088,5.05204464551646,3.68589131267748,0.780129023137633,-0.421831122376082,-0.552995973549482,0.00768494427620867,-0.0342418633750759
"B31",2007,0.611638343281674,-8.99154866393604,-8.25761361419936,"B",182.906748561713,6.86554238003334,3.75357521470395,0.619516074950419,-0.541955697987546,-0.991049049836141,0.00491732156079904,-0.0340347835342078
"B31",2012,-0.0599398175500748,19.4869914179832,-11.5715545153111,"B",173.788718749783,5.99810784634592,3.45137928945887,1.09090479672722,-0.642341263477771,1.11875875780917,-0.0037188242611889,-0.0313419848627006
"B31",2017,2.35013374551844,1.16614004291009,41.9627667251804,"B",182.521957610098,5.95893478652666,3.26477694221103,0.888749744815395,0.979315027694854,-0.238525539863774,0.0272734681424234,-0.0266069627224804
"B31",2022,5.44389345785425,45.9644561506193,39.5812320749195,"B",212.222062479692,6.00191061565464,2.82812754975886,1.22891698280013,0.907173818863759,3.0803186432134,0.0670576088012458,0.0379863966205028
"B32",1982,-3.57876062800107,-13.3208715546942,-12.1420838716624,"B",102.637219556286,4.6313577743886,4.51235701279764,-2.06263380464324,-0.659623681533835,-1.3117831608708,-0.0489690295431233,0.0334393620150894
"B32",1987,-4.38529702594012,-9.94020940999137,-12.0529301248924,"B",139.847924796861,5.61863280172395,4.01767334759197,-0.304898180753916,-0.656923045176054,-1.06132975394095,-0.0593406680947938,0.0602760895663734
"B32",1992,-1.6915749210816,13.2958177217916,3.36593292420326,"B",159.330409607677,6.1446718689879,3.85655938757584,-0.949704120306429,-0.189856391730136,0.660091053455663,-0.0247008029856323,-0.0118853113159082
"B32",2002,0.877487798024045,1.37603736003446,-2.26302056416883,"B",132.067728345378,5.19853341169992,3.93626321648006,0.304108170473926,-0.360368086389158,-0.222975480162717,0.00833600726524126,-0.0342443231490253
"B32",2007,0.602393140893771,-1.01922749784668,-1.44743270887159,"B",177.082714378069,6.58136960844778,3.71655112220421,0.283457008774123,-0.335662380854848,-0.400426588400689,0.00479843306705047,-0.034018756500106
"B32",2012,0.0288921319473984,22.0809113910422,-25.5470935615849,"B",174.284491101808,6.10419155535176,3.50242957176609,0.519566829762084,-1.06568689095117,1.3109270570206,-0.00257649159724177,-0.0318760660442444
"B32",2017,2.7883105855872,-2.19261897071488,51.1533166451334,"B",178.972375932281,5.93489889769439,3.31609773116049,0.661999776592553,1.25771424434085,-0.48735627242805,0.0329081943848089,-0.0214572067452378
"B32",2022,6.3533700660435,61.3740541558999,79.3976092807923,"B",192.496664757161,5.480366947484,2.84699319564712,0.485116808630258,2.11328752482719,4.22192527370418,0.0787530049116281,0.0694867673568418
"B33",1982,-3.62874756322333,-5.66955183388114,-26.4920138780195,"B",142.371331745905,5.14054226320818,3.61065826958948,-1.01241492614258,-1.09431032243019,-0.744941811583692,-0.0496118355290104,0.0349726693946339
"B33",1987,-4.16574601423698,-11.603907758126,-0.666363541503515,"B",196.902910956643,6.76202482986064,3.43419241341211,0.134514869566579,-0.312002311954126,-1.18458339525698,-0.0565173562853612,0.0525278668326462
"B33",1992,-1.4839251137234,15.872514217144,13.7343000991287,"B",169.211661062536,5.5938742215745,3.30584440011327,-0.134204116301831,0.124221147104673,0.8509833663407,-0.022030534473577,-0.0153776013555109
"B33",1997,-0.871085828987531,8.29305890332345,25.8680174257839,"B",177.722291388184,6.41035471255203,3.60695029446273,0.122600854744782,0.491774495725406,0.289466028977258,-0.0141497400447246,-0.0239564698014008
"B33",2002,0.769014407023767,-2.96402671257891,-17.7222408305942,"B",195.351289268844,6.75326032421153,3.45698272557476,0.792503407791311,-0.828657236615841,-0.544505342288413,0.00694109588020799,-0.0342174904834447
"B33",2007,0.305579244209249,-3.92808681588147,5.27830072520481,"B",203.25962754646,6.79266885451991,3.34186819906834,0.564751866751267,-0.131927138053814,-0.615926894346078,0.000981560745613875,-0.0331920338696305
"B33",2012,0.0428373999599429,15.260421557886,-29.347734648093,"B",211.736853069889,6.42258748209095,3.03328749292926,0.779535185630616,-1.18081552965638,0.805637015446652,-0.00239716270433393,-0.0319549833028469
"B33",2017,2.91660154377326,-2.70170397036575,41.7197532216832,"B",214.313143249159,6.10997079506156,2.85095477693505,0.91138420475994,0.97195368701369,-0.525071390686532,0.0345579493755985,-0.0196997034202587
"B33",2022,6.67233619605897,58.1394699222626,95.7399973913496,"B",246.1096753884,6.3643969366356,2.58600029705926,1.13329758153189,2.60832950683377,3.98229392143037,0.0828547434310539,0.0818809155976595
"B41",1982,-3.56229536817837,-11.7549581755051,-21.3389543876264,"B",136.298188784947,4.52991391613734,3.32353199739485,-0.660981809164531,-0.938214361040433,-1.19577383370704,-0.0487572948663291,0.0329380640121335
"B41",1992,-1.58066979275392,11.7232552083333,25.0027627840909,"B",158.019886917512,5.19150339570068,3.28534812735988,0.442641171184965,0.465564288877645,0.543589130977863,-0.0232746207234547,-0.0137874046159377
"B41",2002,0.934097189845643,0.810763099747491,-15.2228858901515,"B",166.982777553178,5.59378304465998,3.34991615699922,0.892095599388544,-0.752947027368308,-0.264853330796344,0.00906397459827646,-0.0342262115147565
"B41",2007,0.696701587935931,-1.99272490530302,4.06654750631312,"B",180.23512311773,6.16731890028412,3.42181856321956,0.716626656318641,-0.168633445058938,-0.472547294906914,0.00601119064078188,-0.0341546768255063
"B41",2012,0.0577060490894815,27.7548129734848,-38.8781573547979,"B",172.853402825783,5.58778598994647,3.23267340914215,0.739641048972418,-1.46951013867989,1.73127310790713,-0.00220595961056501,-0.0320376537618863
"B41",2017,2.87939827204773,2.23608664772724,58.757900094697,"B",189.460350143439,5.64333124764031,2.97863444428757,0.838591854222597,1.48807152368942,-0.159259478678285,0.0340795346527629,-0.0202210097005517
"B41",2022,6.65123209814594,52.3352170138888,114.640090751262,"B",194.969799267618,5.02830727136407,2.5790185404367,1.2049269989924,3.18084923979472,3.55229090623333,0.0825833557093437,0.0810392660762984
"B42",1982,-3.72692060666207,-9.02199664353427,-21.7611407447725,"B",122.782748117396,4.70815263952177,3.83453922616244,-1.13283522171733,-0.951003187838808,-0.99330476185293,-0.0508742898022036,0.0380340302546449
"B42",1987,-4.45031340643393,-5.42134349344583,-15.0945439288791,"B",164.520541980569,6.41832613639954,3.90123084882469,-0.516216868123199,-0.749059305546192,-0.726553513129251,-0.0601767449291967,0.0626341773854903
"B42",1992,-1.46323577647414,14.3274386537851,30.0436816800472,"B",154.748519926911,5.81081525495658,3.75500538402634,-0.155253371790308,0.618263298624975,0.736517790591394,-0.021764480358262,-0.015709323516219
"B42",1997,-1.34470840958269,1.98244205560848,12.9729101465052,"B",200.280996811545,6.50698317053568,3.24892689477596,0.511633824241412,0.101157199003774,-0.178050517098086,-0.0202402800729176,-0.0175530245432561
"B42",2002,1.13893826991386,0.12463827278088,-9.76943575089579,"B",155.325380502591,6.03961697313706,3.88836451170728,0.0956925965105743,-0.587751662563136,-0.315684290276339,0.0116981243383628,-0.0339766301341847
"B42",2007,0.77132906030075,-1.99117884519435,3.60852859799526,"B",172.973422093896,6.36153206167806,3.67775117394902,0.173395449964794,-0.182507707904506,-0.472432756391984,0.0069708611173661,-0.0342189074695441
"B42",2012,0.383844626745357,23.7195001587519,-33.6958720007257,"B",174.368678942051,6.20390221078292,3.55792235648279,0.223732958678988,-1.31252887035801,1.43232047696732,0.00198801285471519,-0.0334688088216286
"B42",2017,3.25612088614001,2.96207465868371,46.3758983081598,"B",200.037630392479,6.12581118312561,3.06232940827514,0.596000608767987,1.11299716710523,-0.105475289974549,0.0389239915149576,-0.0145026862379593
"B42",2022,7.12669145391283,44.5653050301629,111.319338231959,"B",199.155976988658,5.29883020054776,2.66064332121427,1.13677320312197,3.08025733744924,2.9766637525651,0.0886975157108332,0.100743370991789
"B43",1982,-3.87807700563458,-9.36558545317509,-3.94204823817599,"B",90.5608693926506,4.19660372846054,4.63401440004407,-1.29646725464266,-0.411229024335397,-1.01875923919322,-0.0528180824678801,0.0428771016142315
"B43",1987,-4.54949840043257,-7.64489579800267,-19.1307831166385,"B",56.3194968607824,2.74854367654815,4.88027029670089,-1.2829945788678,-0.871324658311266,-0.89128344659379,-0.0614522123602168,0.0662874991210186
"B43",1992,-1.41688508983282,19.0625615225175,21.8765905407952,"B",76.2946700485302,2.95492426007583,3.87304153513769,-0.728196188958309,0.370866592742567,1.08731523912192,-0.0211684346377044,-0.0164418081069601
"B43",1997,-1.37151902724479,3.38034784247223,13.6874735255322,"B",69.4886800204055,3.17364593650839,4.56714091500435,-0.812624370709896,0.122802681232551,-0.0744878859030196,-0.0205850506703127,-0.0171444339043887
"B43",2007,0.795108852376875,-4.43569511965329,-4.96023478424724,"B",109.107918229893,6.87392318532926,6.30011395767421,-0.55489364992932,-0.442071829096222,-0.653532612878094,0.00727665687423172,-0.0342313325817602
"B43",2012,0.452818922310527,24.3430883738458,-21.133935179951,"B",117.891181997217,6.21091240181529,5.26834348133171,-0.560001517378327,-0.932003939758645,1.47851846609093,0.00287498641819732,-0.0336778268662851
"B43",2017,3.22299854854489,8.12698662144338,65.0917833050689,"B",110.227809326261,6.19778384414423,5.62270436292492,-0.823446222047058,1.67993687880451,0.277162708795248,0.0384980554823112,-0.0150445649340461
"B43",2022,7.11196819225457,49.8949527039758,132.273361597889,"B",98.7602553475958,4.32175574061639,4.3760070540579,-0.520573469011445,3.71499451220653,3.37150605283273,0.0885081822243206,0.100109894298449
"B44",1982,-3.7469119698248,-13.2936634404077,-35.4181418618787,"B",79.1446308286333,3.92341861209553,4.95727703953873,-2.4840541492626,-1.36469969630141,-1.30976747145035,-0.0511313683338221,0.038665545143234
"B44",1992,-1.43464957408774,23.8988516388461,29.3555374760369,"B",105.518194894882,5.15661872794856,4.88694744360025,-1.36659630995819,0.597418103396774,1.44560757496908,-0.0213968766648959,-0.0161628192847572
"B44",2007,0.485401601402977,-3.59016224809461,9.78167297891251,"B",134.760613978644,5.04899055899564,3.74663665438314,-0.507352712689884,0.00448856270590081,-0.590892047424113,0.0032939827232066,-0.033765193263744
"B44",2012,0.389885512559507,20.5371908168513,-39.1027512040024,"B",141.52103022181,4.44886283800102,3.14360546346234,-0.431613748369014,-1.47631351304014,1.19656186446221,0.00206569550407408,-0.0334884214424885
"B44",2017,3.35974728504087,-3.53111609856455,48.8015972319634,"B",156.786565151001,5.39124099882901,3.43858607632401,-0.513786997116998,1.18647619568216,-0.586517664926571,0.0402565731027909,-0.0127586690803899
"B44",2022,7.32586143821909,44.7611941833824,91.8654687426939,"B",150.503366680989,4.21382982797544,2.79982429689242,-0.423162103220008,2.49096267350464,2.99117602965889,0.0912587381092828,0.10945917134323
"B51",1982,-4.00827075293935,-3.94637206948894,-7.12166750997922,"B",157.586305485187,5.4997292541227,3.48997918136972,-0.365607688372154,-0.507545732498933,-0.617281541414181,-0.0544923063369864,0.0471744058484112
"B51",1987,-4.38651636919676,-8.85176589644123,-24.1439478270648,"B",167.402362935061,6.18846408362502,3.69676029365587,-0.182143683397255,-1.02318294105341,-0.98069336540195,-0.0593563482148237,0.0603200467634752
"B51",1992,-1.24800918011837,16.6567583066285,18.4857873728003,"B",188.840235979488,5.78312279541645,3.06244205077388,0.243071016867104,0.268152723170836,0.909083405820764,-0.0189967782808203,-0.0189856661907985
"B51",1997,-1.43968634786125,2.15224827120933,17.6689885871704,"B",189.085521943115,6.68555356483423,3.53573002106716,0.215190741628343,0.243410336256308,-0.165470571692498,-0.0214616469557084,-0.0160833227700284
"B51",2007,0.624737979533778,-1.63226513745992,-3.21945803114635,"B",192.224252115673,5.80032346154532,3.01747745027247,0.531340503974796,-0.389340394237607,-0.445842947340297,0.00508577606912917,-0.0340564865327436
"B51",2012,0.561433926893229,18.6759318603475,-12.5001225614212,"B",203.779201966086,6.84562361959901,3.35933380519289,0.445047641341414,-0.67046935362375,1.05867211775519,0.00427171888023922,-0.0339406850074353
"B51",2017,3.43168009494362,-1.18733007252485,63.9804441446002,"B",210.181134600245,6.27102395278945,2.98362836641674,0.362075649215596,1.6462723043887,-0.412880321054157,0.0411815916217613,-0.011504652683811
"B51",2022,7.19750792551825,34.428132906055,128.597465564738,"B",212.894622905348,5.49521381382502,2.58118957577814,0.835693623485955,3.60364463814953,2.22566019573368,0.0896081786999715,0.103811106906379
"B52",1982,-3.83405757716197,-6.65401507435324,-17.481098662321,"B",120.743160277586,4.90295835239144,4.06065100592005,-1.32197098835478,-0.821352582233645,-0.817874912266284,-0.052252015514751,0.0414505063033218
"B52",1987,-4.28383846408871,-7.94941128539419,-15.0779534188905,"B",137.740900894077,5.75070019569926,4.17501276554128,-1.06578318361989,-0.748556747481135,-0.9138432109286,-0.0580359637638001,0.0566543189110891
"B52",1992,-1.31568061526484,22.402016704013,24.8228451144157,"B",153.077056665681,5.11610636820074,3.3421771228423,-0.455559156456498,0.460114240868047,1.33471586411652,-0.0198669977370103,-0.0179898345879671
